created_at,text
Wed May 06 17:33:47 +0000 2015,Report: #UtahJazz #Jazz  #Sixers #76ers and #Celtics scouted #NBADraft SF Simone Fontecchio.
Wed May 06 17:07:22 +0000 2015,@jmeleTCN @BOBonTCN great stuff jmele .keep up the great work you and the crew.. when are yous guys bringing nerlens Noel to the show #76ers
Wed May 06 16:42:07 +0000 2015,#Sixers #76ers PF-SF Luc Mbah a Moute  upcoming UFA  would like to re-sign and he believes the team wants him back as well.
Wed May 06 16:09:37 +0000 2015,A promise kept the #76ers from drafting Paul Pierce in '98 in order to take....Larry Hughes? http://t.co/CsI1hJ8vVz via @247Sports #NBA
Wed May 06 16:08:18 +0000 2015,#76ers #Philadelphia76ers #Sixers New Philadelphia 76ers Rumors. Wednesday  May 6 2015 http://t.co/qGVklPKHfG
Wed May 06 16:01:41 +0000 2015,#Sixers #76ers SG-SF Jason Richardson open to re-signing in UFA  envisions a role similar to the one he had this season.
Wed May 06 15:53:11 +0000 2015,#Sixers #76ers rookie C-PF Nerlens Noel said he would like to see the team improve its outside shooting through the draft.
Wed May 06 15:49:31 +0000 2015,#NBA #76ers- Vintage Reebok NBA XXL Philadelphia 76ers Allen Iverson Sewn Jersey Pro Cu... http://t.co/Cg0GFCWaw7 http://t.co/k33Sm3HFUt
Wed May 06 15:49:31 +0000 2015,#NBA #76ers- VINTAGE PHILADELPHIA 76ERS MITCHELL    NESS SWEATSHIRT 48 XL:  $19.99End Da... http://t.co/KIVXidRl9Y http://t.co/k33Sm3HFUt
Wed May 06 15:49:31 +0000 2015,#NBA #76ers- NEW WT NBA PHILADELPHIA SIXERS 76ERS GRAY COTTON BLEND T-SHIRT BOYS 3T:  $... http://t.co/xWEBTW9Waz http://t.co/k33Sm3HFUt
Wed May 06 15:43:42 +0000 2015,#Sixers #76ers head coach Brett Brown said rookie SF-PF Jerami Grant and rookie SF-PG-SG JaKarr Sampson are keepers.
Wed May 06 15:40:49 +0000 2015,Report: #Sixers #76ers owner Josh Harris is under no pressure to win the short term since they have a steady flow of revenue.
Wed May 06 15:40:05 +0000 2015,#Sixers #76ers owner said he hasn't had any talks about an extension for coach Brown. Wouldn't rule one out  said he's exceeded expectaions.
Wed May 06 15:37:11 +0000 2015,#76ers #Philadelphia76ers #Sixers 76ers Passed On Paul Pierce In 1998 Due To Larry Hughes' Promise http://t.co/ihI4jTNfYY
Wed May 06 14:26:49 +0000 2015,#NBA #76ers- Philadelphia 76ers New Era Captian America Fitted 7 3/8 NBA Hat  NEW:  $17... http://t.co/BozaZLPBqN http://t.co/k33Sm3q52V
Wed May 06 14:26:49 +0000 2015,#NBA #76ers- REEBOK NBA PHILADELPHIA SIXERS 76ERS #3 ALLEN IVERSON JERSEY SIZE YOUTH m ... http://t.co/P1ydmbqt0E http://t.co/k33Sm3HFUt
Wed May 06 14:26:49 +0000 2015,#NBA #76ers- Philadelphia 76ers Majestic Warm Up Jacket 2XL NBA Hardwood Classic Button... http://t.co/fzHI7vBSKt http://t.co/k33Sm3HFUt
Wed May 06 14:08:09 +0000 2015,#76ers #Philadelphia76ers #Sixers Sixers Tinder: Luc Mbah a Moute Makes Sense To Keep Around http://t.co/wEYdXv0M3z
Wed May 06 13:36:28 +0000 2015,Report: The only tension between #Sixers #76ers head coach Brett Brown and the front office is minimal.
Wed May 06 13:35:49 +0000 2015,Report: #Sixers #76ers head coach Brett Brown wasn't fully supportive of deadline trade that sent PG Michael Carter-Williams to #Bucks.
Wed May 06 11:40:06 +0000 2015,#NBA #76ers- Rare NIKE Men's ALLEN IVERSON PHILADELPHIA 76ers REWIND SWINGMAN JERSEY sz... http://t.co/CjBlpUjhQi http://t.co/k33Sm3HFUt
Wed May 06 09:19:22 +0000 2015,#NBA #76ers- Rare Vintage Champion PHILADELPHIA 76ers Sixers shooting Jersey Shirt Men ... http://t.co/1I8VvXgwKC http://t.co/k33Sm3HFUt
Wed May 06 09:19:22 +0000 2015,#NBA #76ers- VTG Throwback Nike Rewind PHILADELPHIA 76ers Sixers shooting Jersey Shirt ... http://t.co/8hJImGMDe1 http://t.co/k33Sm3HFUt
Wed May 06 08:08:03 +0000 2015,#76ers #Philadelphia76ers Conley comes back  leads Grizzlies past Warriors 97-90 http://t.co/5U4R7IS20z
Wed May 06 07:07:55 +0000 2015,#NBA #76ers- Allen Iverson Sewn Stitched Nike jersey Philadelphia sixers Adult Large NB... http://t.co/NSCA76Ka7t http://t.co/k33Sm3q52V
Wed May 06 07:07:55 +0000 2015,#NBA #76ers- Philadelphia 76ers NBA BASKETBALL FLAG BANNER 3' x 5' MADE USA:  $16.95End... http://t.co/PhEH2ly2yW http://t.co/k33Sm3q52V
Wed May 06 05:26:16 +0000 2015,#Warriors scored 90 or under 3 times this season- this game against #Grizzlies  89 in win vs #76ers    86 in Christmas loss to #Clippers.
Wed May 06 03:56:04 +0000 2015,#NBA #76ers- Jerry STACKHOUSE Philadelphia  SIXERS 76ers CHAMPION Jersey #42 - 40 - Sha... http://t.co/j2kq9igqe7 http://t.co/k33Sm3q52V
Wed May 06 03:56:04 +0000 2015,#NBA #76ers- Allen Iverson Philadelphia 76ers Adidas HWC jersey:  $90.00End Date: Thurs... http://t.co/TyULp52TEq http://t.co/k33Sm3q52V
Wed May 06 03:38:17 +0000 2015,Philadelphia 76ers Free Agents: Who To Keep  Who To Let Walk - Hoops Habit http://t.co/9zEoRtS85W #Philadelphia #NBA #76ers #sixers
Wed May 06 03:08:22 +0000 2015,#76ers #Philadelphia76ers With Wall out  Hawks beat Wizards 106-90 to even series 1-1 http://t.co/ptMy9Qk2eT
Wed May 06 02:55:26 +0000 2015,#76ers 【RETWEET】 #Followback #Follow #TFB #TFBJP #F4F #FF #Me #Love #TF #Like #MGWV @FollowbackImage http://t.co/b3ym7T8HrU
Wed May 06 02:19:38 +0000 2015,#76ers! http://t.co/jq0lypL4ZT #NBA #follow #basketball #Philadelphea76ers
Wed May 06 01:37:06 +0000 2015,#76ers #Philadelphia76ers #Sixers New Philadelphia 76ers Rumors. Tuesday  May 5 2015 http://t.co/qGVklPKHfG
Wed May 06 00:45:37 +0000 2015,#NBA #76ers- ALLEN IVERSON Bethel Bruins HS Warmup Jersey 76ers Large vintage sewn Reeb... http://t.co/K8iQ2600RF http://t.co/k33Sm3q52V
Wed May 06 00:45:36 +0000 2015,#NBA #76ers- PHILADELPHIA 76ERS THIN ADIDAS HOODIE SIZE MENS LARGE NEW WITH TAGS:  $55.... http://t.co/8aUurNwc7Q http://t.co/k33Sm3q52V
Wed May 06 00:45:35 +0000 2015,#NBA #76ers- Allen Iverson Philadelphia 76ers 10th Anniversary jersey Size S  M  L  XL ... http://t.co/Ip2ZXaKF10 http://t.co/k33Sm3q52V
Wed May 06 00:45:35 +0000 2015,#NBA #76ers- Vintage Philadelphia 76'ers NBA Basketball Warm Up Jersey    Pants-Adult XL... http://t.co/psGJecq2EZ http://t.co/k33Sm3q52V
Wed May 06 00:45:34 +0000 2015,#NBA #76ers- PHILADELPHIA 76ers SIXERS 1966 66 NIKE Red Warm Up Shooting Shirt - Size 2... http://t.co/ymP9UMh694 http://t.co/k33Sm3q52V
Tue May 05 23:26:13 +0000 2015,You know...just another day at the office  ) chocolate thunder. #nba #76ers #diplo @ Brooklyn Nets… https://t.co/zyt51iyzVf
Tue May 05 22:52:24 +0000 2015,YEEEEEEEEEE!!! #76ers! RT @Xcel27: @kenyaizm  https://t.co/pF4csg7LzR
Tue May 05 21:47:15 +0000 2015,Philadelphia 76rs Rumors Targetin A Point #guard Is the Next Logical Step  http://t.co/4HsAlq75mQ #76ers #NBA #Russell
Tue May 05 21:26:04 +0000 2015,Delaware Sports #delaware #flyers #including #philadelphia #phillies #76ers #region #eagles #sports #latest http://t.co/oJzqn9Q8sI
Tue May 05 20:55:19 +0000 2015,#76ers Tweets: 👏 http://t.co/9gkBYYPk6m #NBA http://t.co/nLngwiHmmu
