created_at,text
Thu May 07 00:35:01 +0000 2015,Lichtenstein The Kng Of All Spin � #Nets’ General Managr Defends His Plan #BillyKing #DeronWilliams #IsiahThomas http://t.co/A7SgEwBmk2
Thu May 07 00:34:31 +0000 2015,RT @brooklynNfans: Bugle Got Game :Kidd’s Jersey Retired  Nets Dominate Heat [Video] http://t.co/uMwiGBhQzy #Nets #NBA
Thu May 07 00:25:17 +0000 2015,Bugle Got Game :Kidd’s Jersey Retired  Nets Dominate Heat [Video] http://t.co/uMwiGBhQzy #Nets #NBA
Thu May 07 00:18:53 +0000 2015,RT @kc1nyk: Report: Talks with #NBAKings #Kings for #Nets PG-SG Deron Williams probably won't resurface.
Thu May 07 00:18:31 +0000 2015,RT @BrooklynNets: GM  Billy King speaking with the media today about all things #Nets http://t.co/5iEgXuvMJ8
Thu May 07 00:08:38 +0000 2015,#Nets GM Billy King said they could have traded PG-SG Deron Williams or SG-SF Joe Johnson.
Thu May 07 00:07:10 +0000 2015,Yo! Nets can't keep pace with Hawks  putting Atlanta   http://t.co/I9BEYrgmla  #atlanta #hawks #nets #williams
Thu May 07 00:02:07 +0000 2015,Deron Williams scores 35 points to help Nets even series with Hawks| http://t.co/u3t3vUQJb4 #Nets #NBA
Thu May 07 00:00:16 +0000 2015,Nets  Exceeding Expectations Against Hawks  Stay Loose http://t.co/mG0ES4UjBv #Nets #NBA
Wed May 06 23:57:48 +0000 2015,... http://t.co/l0xsIa289s #atlanta #classic #falcons #Indiana #jason #jersey #kidd #miller #nets #pacers #playoffs #reggie
Wed May 06 23:46:34 +0000 2015,#NBA #Nets - NEW Game Time Mens NBA-VIN-BK "Vintage" Watch - Brooklyn Nets:  $28.07End ... http://t.co/CBmyaK3pxv http://t.co/k33Sm3HFUt
Wed May 06 23:46:33 +0000 2015,#NBA #Nets - NWT adidas $120 Brooklyn Nets Throwback Quilted Stain Puffer Jacket -- FRE... http://t.co/o3MZw6F4ho http://t.co/k33Sm3HFUt
Wed May 06 23:40:09 +0000 2015,RT @BrooklynNets GM  Billy King shares his insight on the future of the #Nets: http://t.co/UCM6aUxBzA http://t.co/2mKrdCmFlu #nets
Wed May 06 23:35:15 +0000 2015,Tepid Start  and Hawks  Are Too Much for the Nets http://t.co/y8ZMEcd2lV #Nets #NBA
