created_at,text
Thu May 07 02:32:01 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:31:39 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:31:33 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:31:21 +0000 2015,We've got fun teams like the #Caps  #Nats  and #Wizards and then we have some awful team with ugly ass non DC colors and a dumb name
Thu May 07 02:31:08 +0000 2015,Am I asking for to much to just have the #Caps win on Friday and the #Wizards to win on Saturday.
Thu May 07 02:30:52 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:30:23 +0000 2015,RT @danWorthington: #Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJs…
Thu May 07 02:28:21 +0000 2015,#Capitals win and the hairs on Ted Leonsis are closer to coming off. #Wizards #BaldLeonsis #RockTheRed http://t.co/vqJsDJ55WT
Thu May 07 02:27:55 +0000 2015,When did the #Wizards and #Capitals get good in May? Hey  at least the nation's capital doesn't have to focus on the #Redskins 24/7.
Thu May 07 02:25:23 +0000 2015,RT @GloryholeClubDC: #dcRising #NBA #Wizards #NBAStyle #WizRaptors #zards #DCSports #NBAPlayoffs #DCGloryHoleClub #DupontCircle #gay http:/…
Thu May 07 02:24:49 +0000 2015,RT @otgbasketball: Are the Wizards a Contender? - By @marquelaries http://t.co/47L89g0LWK  #NBA #Wizards http://t.co/tp36dY9QDl
