created_at,text
Wed May 06 23:49:06 +0000 2015,RT @fishsports: ICYMI: Wednesday #Mavs Donuts. Lotsa good junk in here. http://t.co/cFGy6Me5t6 http://t.co/mSQvWjuUWN
Wed May 06 23:46:18 +0000 2015,Just got followed by the great and only @farouq1 #MFFL #Mavs PS: Don't forget to resign in Dallas
Wed May 06 23:28:57 +0000 2015,Dirk just got Punked! https://t.co/mgkSVlYwsS #MFFL #Mavs @dallasmavs @swish41
Wed May 06 23:25:27 +0000 2015,Excited to announce the addition of Serbian Milovan Topalovic to our program! #NOC #Mavs #SuccessIsAChoice @SMI38
Wed May 06 22:54:00 +0000 2015,Spent my day with some State Champions! #tennis #mavs https://t.co/VJzK0PjEMm
Wed May 06 22:52:09 +0000 2015,Talkin' with #Mavs GM Donnie Nelson at 6:20 http://t.co/9gLktmST6q
Wed May 06 22:27:04 +0000 2015,RT @MavsFansForLife: I hope Danny Green joins the #Mavs if Monta Ellis opts out. https://t.co/0p80dEtmeM
Wed May 06 22:26:48 +0000 2015,RT @MavsFansForLife: I think the ONLY way #Mavs land Ty Lawson is 1) Monta opts out 2) Sign    Trade him to DEN. I mean we only have like 4 …
Wed May 06 22:25:52 +0000 2015,RT @MavsFansForLife: J.J Barea: "It feels like home for me in Dallas so hopefully I can finish my career here." #Mavs
Wed May 06 22:24:21 +0000 2015,RT @dalehansen: Talkin' with #Mavs GM Donnie Nelson at 6:20
Wed May 06 22:24:21 +0000 2015,RT @dalehansen: Talkin' with #Mavs GM Donnie Nelson at 6:20
Wed May 06 22:24:21 +0000 2015,RT @dalehansen: Talkin' with #Mavs GM Donnie Nelson at 6:20
Wed May 06 22:24:21 +0000 2015,RT @dalehansen: Talkin' with #Mavs GM Donnie Nelson at 6:20
Wed May 06 22:24:10 +0000 2015,Talkin' with #Mavs GM Donnie Nelson at 6:20
Wed May 06 22:17:04 +0000 2015,RT @MavsFansForLife: #Mavs player grades (Via @esefko)  Rondo: F Ellis: C Parsons: B- Nowitzki: B- Chandler: B+
Wed May 06 22:16:57 +0000 2015,RT @MavsFansForLife: #Mavs player grades (Via @esefko)  Aminu: A Barea: B Harris: B Stoudemire: C+ Jefferson: C+
Wed May 06 22:16:37 +0000 2015,RT @MavsFansForLife: J.J Barea: "It feels like home for me in Dallas so hopefully I can finish my career here." #Mavs
Wed May 06 22:16:27 +0000 2015,RT @MavsFansForLife: Dirk Nowitzki ranks 22nd on the top 100 NBA playoff performers of all-time. #Mavs (Via @BleacherReport)
Wed May 06 22:16:25 +0000 2015,RT @MavsFansForLife: I hope Danny Green joins the #Mavs if Monta Ellis opts out. https://t.co/0p80dEtmeM
Wed May 06 22:16:15 +0000 2015,RT @MavsFansForLife: I think the ONLY way #Mavs land Ty Lawson is 1) Monta opts out 2) Sign    Trade him to DEN. I mean we only have like 4 …
Wed May 06 21:42:16 +0000 2015,Was the Mavericks season a success?: Our roundtable discusses the parts of the… http://t.co/4CYS6NVwCH #Mavs #MFFL http://t.co/Cq9oF20MOB
Wed May 06 21:37:58 +0000 2015,RT @thesmokingcuban: Rumor: Mavericks Believe They Have 'Real Shot' at LaMarcus Aldridge http://t.co/8wcGEGUO9a #Mavs #MFFL @hoopshabit @Sp…
Wed May 06 21:36:09 +0000 2015,#Mavs #dallasmavericks #mavericks Southeast Notes: Carroll  Green  Wall http://t.co/6anAuJeAYk
Wed May 06 21:36:08 +0000 2015,#Mavs #dallasmavericks #mavericks Was the Mavericks season a success? http://t.co/J4URkRKNCX
Wed May 06 21:35:14 +0000 2015,RT @thesmokingcuban: Rumor: Mavericks Believe They Have 'Real Shot' at LaMarcus Aldridge http://t.co/8wcGEGUO9a #Mavs #MFFL @hoopshabit @Sp…
