created_at,text
Thu May 07 03:23:12 +0000 2015,#Health #Solution 9 Weight Loss Tips For Taking the Pounds Off and Keeping Them Off http://t.co/J0wa2lAnPA #Hawks #Fitness
Thu May 07 03:21:10 +0000 2015,Blackhawks Defeat Wild 4-1 in Game 2   http://t.co/0CrunfX75W  #chicago #hawks #minnesota #thegame
Thu May 07 03:19:37 +0000 2015,L NBA #AtlantaHawks Men NBA Reebok # 2 Joe Johnson Atlanta Hawks Basketball Jersey ( 2XL )Orange NWT #Hawks #Sports http://t.co/8Xqe2iqVNt
Thu May 07 03:17:53 +0000 2015,2 series can end tomorrow so bring out your brooms😂👋🏼 #lightning #hawks
Thu May 07 03:13:12 +0000 2015,#Sports #Basketball ATLANTA #Hawks 1979-80 Mitchell and Ness HWC Authentic Vintage NBA Warm-Up… http://t.co/BXeZqicbcC #Bestseller #Buy
Thu May 07 03:13:07 +0000 2015,After tonight's win by the #Lightning we have a potential for a clean sweep for both the #Hawks and #Bolts #NHL #Playoffs
Thu May 07 03:11:48 +0000 2015,RT @JJfromtheSIPP: “@DominiqueComedi: LET'S GO DC!! #Wizards” NOT TONITE. We gotta get this one. #Hawks
Thu May 07 03:10:30 +0000 2015,RT @AtlantaHawkesSo: “#DominiqueComedi: LET'S GO DC!! #Wizards” NOT TONITE. We gotta get this one. #Hawks http://t.co/SCQhQb0AXN
Thu May 07 03:08:08 +0000 2015,L #Sports #Basketball NBA Atlanta #Hawks Basketball 12 oz Beer Bottle Light LED Neon Bar Pub #Bestseller #Buy http://t.co/SMji8NmqxE
Thu May 07 03:07:06 +0000 2015,#Health #Solution Top Reasons Why Paleo Diet Is The Right Weight Loss Diet For You http://t.co/KbT970n4Bd #Hawks #Fitness
Thu May 07 03:03:37 +0000 2015,Doesn't give #hawks a redo  so I don't care :/
Thu May 07 02:59:57 +0000 2015,#Wizards totally got bailed out by this break between game 2 and 3. 😒 Why exactly are we not playing tomorrow  @NBA ? #Hawks #questions
Thu May 07 02:58:36 +0000 2015,L NBA #AtlantaHawks NBA Atlanta Hawks Basketball 12 oz Beer Bottle Light LED Neon Bar Pub #Hawks #Sports http://t.co/Pt589l0tk0
Thu May 07 02:57:19 +0000 2015,Chiefs release Pryor after 42 days with team - Terrelle Pryor | FA| http://t.co/Tuo7iVoJak #Hawks #NBA
Thu May 07 02:57:06 +0000 2015,#Sports #Basketball Atlanta #Hawks Nike Retro Throwback '74 Warm Up Pants - Size Large L Brand New http://t.co/9GYE0S2kG7 #Bestseller #Buy
Thu May 07 02:57:05 +0000 2015,#NBA #AtlantaHawks Atlanta Hawks Nike Retro Throwback '74 Warm Up Pants - Size Large L Brand New http://t.co/tQmkFtR24f #Hawks #Sports
Thu May 07 02:56:56 +0000 2015,RT @aliciajones26: "@FOX5Sports: #Hawks tie series with help from @krodfox5  Very superstitious  nuthin' more to say. @ATLHawks http://t.co…
Thu May 07 02:56:08 +0000 2015,RT @Adaye5 SHAQ 😂😂😂😂😂 #hawks
Thu May 07 02:54:54 +0000 2015,So E-40 remade "Choices" for the Golden State Warriors and it's one of the coolest things I've ever heard... Still #Hawks all day though
Thu May 07 02:54:43 +0000 2015,【Ｔ．バナザード】 勝利を決めるこの一打 メジャーのパワー Ｇｏ Ｇｏ Ｌｅｔ’ｓ Ｇｏ トニー 我らのトニー #Nankai #Hawks #sbhawks
Thu May 07 02:51:47 +0000 2015,@NBA está chegando em sua face decisiva: http://t.co/6rWam63fIl #NBAPlayoffs #Wizards #Hawks http://t.co/uohS0qj9jG
Thu May 07 02:51:09 +0000 2015,“#DominiqueComedi: LET'S GO DC!! #Wizards” NOT TONITE. We gotta get this one. #Hawks http://t.co/SCQhQb0AXN
Thu May 07 02:51:08 +0000 2015,#Health #Solution Register for The Most Reliable Weight Loss Programs Oklahoma City http://t.co/mpTSEwgAda #Hawks #Fitness
Thu May 07 02:51:05 +0000 2015,@ATLHawks Learning Excuses Don't Matter in Playoffs http://t.co/ngVW7y9Nvk @fromal09   Time for the #Hawks to take charge  #HAWKSvWIZARDS
Thu May 07 02:50:14 +0000 2015,Wild comes back to win 4 in a row. #Miracle #CHIvsMIN #MNWild #wild #hawks #calledit
Thu May 07 02:48:16 +0000 2015,RT @SwoopCityGear: // Praise Threezus // Classic fit #SwoopCity #Threezus #ATL #Hawks @ http://t.co/3Ym33lxUL6 https://t.co/9VbZnBE05y
Thu May 07 02:45:49 +0000 2015,Besides... Look on the bright side.... It's better than making it to the final and getting beat by the #Ducks or #Hawks... NO MISSING PIECES
Thu May 07 02:43:07 +0000 2015,RT @Photobug52: Red Shouldered Hawk in flight at HoleyLand Wildlife .. http://t.co/nqIAEqOOkJ #birds #hawks #raptors #red #shouldered #hawk
