created_at,text
Thu May 07 02:30:09 +0000 2015,#Apparel #Souvenirs NWT #Adidas Mens #MiamiHeat DWYANE WADE #3 Lights Out #Jersey SZ 2XL SEWN http://t.co/3er2oDXDkT #eBay #Auction
Thu May 07 02:30:08 +0000 2015,#Autographs #onsale #LeBron James #MiamiHeat signed #Jersey. Upper Deck authentic! http://t.co/9Ui73a2ulp #Autograph #Forsale
Thu May 07 02:27:09 +0000 2015,L L L #Apparel #Souvenirs Men's #Basketball championship ring ring 2013 #MiamiHeat B8 #eBay #Auction http://t.co/JJnA5YuGBr
Thu May 07 02:27:07 +0000 2015,L L #DwyaneWade #Deals 2014-15 Immaculate ... Dwyane Wade Red Parallel Base #6/25 ... Heat #NBA #MiamiHeat http://t.co/0zj8Dtcdk7
Thu May 07 02:22:23 +0000 2015,L #DwyaneWade #NBA 2014-15 Panini Gold Standard Chris Bosh Dwyane Wade /25 GU jersey 5 color PATCH #MiamiHeat… http://t.co/rJVYNcBu5q
Thu May 07 02:22:23 +0000 2015,#DwyaneWade #Deals DWYANE WADE RC 03-04 UD Ultimate Collection Ultimate Rookie Jersey #ed 175/200 http://t.co/hphliOzKf6 #NBA #MiamiHeat
Thu May 07 02:22:22 +0000 2015,#DwyaneWade #NBA 2003-04 Topps Pristine DWYANE WADE #113 BGS 9.5 Rookie RC HEAT http://t.co/wCw53bBLlg #MiamiHeat #HEATwin
Thu May 07 02:22:06 +0000 2015,#Cards #Card CHRIS BOSH 2014/15 Immaculate DUAL JERSEY #73/99 #MiamiHeat http://t.co/ijGizcznBE #Bargain #Deal
Thu May 07 02:19:58 +0000 2015,Better scoring night :Kobe's 81 or Wilt's 100? - http://t.co/wyb1M9ecEi #MiamiHEAT
Thu May 07 02:14:38 +0000 2015,#Apparel #Souvenirs #MiamiHeat 2012 Championship #LeBron James T Shirt White #LeBron Gets His #NBA http://t.co/kkROWnLMZo #eBay #Auction
