created_at,text
Thu May 07 02:59:42 +0000 2015,#NBA #CELTICS - VTG BOSTON CELTICS ADIDAS SNAP BACK CAP  OFFICIAL NBA  100% POLYESTER  ... http://t.co/n2dkuxWLbx http://t.co/k33Sm3HFUt
Thu May 07 02:59:42 +0000 2015,#NBA #CELTICS - Forever Collectibles Boston Celtics"TEAM LOGO SANTA HAT"NWT:  $9.99End ... http://t.co/GHtiXJfsgO http://t.co/k33Sm3HFUt
Thu May 07 02:58:35 +0000 2015,L #Celtics #Jersey ADIDAS NBA AUTHENTIC BOSTON CELTICS SHOOTING SHIRT JERSEY SIZE LT #Basketball #NBA http://t.co/j4jK9V0OUJ
Thu May 07 02:57:22 +0000 2015,Report :Larry Bird's short  eventful baseball career - http://t.co/S2Lz4nWTXz #Celtics
Thu May 07 02:56:08 +0000 2015,#NBA NBA Basketball #Boston #Celtics 1983-84 Champions Glass Mug http://t.co/pIjnWslrTh #BasketBall #Forsale
Thu May 07 02:56:06 +0000 2015,#NBA #Celtics #Arena boston celtics shorts Sz L http://t.co/SjZDC9Uu7Z #BasketBall #Deals
Thu May 07 02:55:35 +0000 2015,#Celtics #Jersey BOSTON CELTICS #34 PAUL PIERCE NIKE JERSEY SEWN ON ADULT 56 http://t.co/ZLRbm0gaGg #Basketball #NBA
Thu May 07 02:55:34 +0000 2015,#Celtics #Tshirt Rajon Rondo Boston Celtics Adidas T Shirt Number 9 NBA Size Large http://t.co/VnBKHn0zTe #NBA #Boston
Thu May 07 02:54:05 +0000 2015,#Celtics #Hat NBA Boston Celtics Authentic On-Court Adjustable Snapback Hat  One Size NWT http://t.co/2d4bm5VD1i #Boston #BestSeller
Thu May 07 02:51:07 +0000 2015,#Healthy #Program Weight Loss for Men - Why Is It So Difficult? http://t.co/uTURMoaZA6 #Celtics #GetFit
Thu May 07 02:50:15 +0000 2015,Report :Stevens starting to feel like a New Englander http://t.co/mGtSVBzjKa #Celtics #NBA
Thu May 07 02:47:35 +0000 2015,L #Celtics #Tshirt Vintage 80s ? Boston Celtics Pride MacGregor Sand Knit NBA Shirt TShirt XL #NBA #Boston http://t.co/fiKHWN4KBy
Thu May 07 02:47:04 +0000 2015,I remember a game where Jordan scored 60+ points on the #celtics in a playoff game.  They (#bulls) lost that game.  Griffin 26 pts
Thu May 07 02:46:14 +0000 2015,@RedsArmy_John watching Clips Rockets gives me a hankering for some Willy Trill Cauley-Stein in green...  #Celtics
Thu May 07 02:40:07 +0000 2015,#NBA RAJON RONDO AUTOGRAPH GREEN #Boston #Celtics JERSEY WITH JSA COA http://t.co/8nOtLdLPVT #BasketBall #Forsale
