created_at,text
Wed May 06 21:31:54 +0000 2015,#Bucks Tweets: .@Bucks president Peter Feigin speaks about our strong sense of ownership of our city at… #NBA http://t.co/K0C0hznlTW
Wed May 06 21:28:26 +0000 2015,Driver Dead  3 Construction Workers Injured  http://t.co/Ri6mLihFnq   #bucks #hospital #investigation #pennsylvania
Wed May 06 21:27:18 +0000 2015,Bucks president Peter Feigin at the #visitmilwaukee annual meeting #bucks #milwaukee #milwaukeebucks… https://t.co/tfX44JjXYz
Wed May 06 21:14:42 +0000 2015,Report: All signs suggest #Bucks will match any deal SF-SG Khris Middleton gets in RFA.
Wed May 06 21:14:15 +0000 2015,9 Year Old Girl Reported Shot With BB Gun   http://t.co/hrGMOnrtkQ  #bucks #mary #police #suburbanphiladelphia
Wed May 06 21:14:05 +0000 2015,One league executive said #Bucks SF-SG Khris Middleton will receive an offer for around $15 million annually in RFA.
Wed May 06 21:12:50 +0000 2015,How can the Bucks get Willie Cauley-Stein??? Give SAC Ersan/Henson and next years 1st?!? 2016 1st and some 2nds?? #bucks
Wed May 06 21:09:09 +0000 2015,#MilwaukeeBucks Scott Walker: Arena funding plan needs to take back seat for now: Representatives of th... http://t.co/GiugvFJHAF #Bucks
Wed May 06 21:02:58 +0000 2015,AYLESBURY: Letters round-up: “Ignorance of drivers seems unique to Aylesbury” - Bucks Herald http://t.co/uyqUkiJINm #Bucks
Wed May 06 21:00:14 +0000 2015,Ettore Messina Interested In NBA Head Coaching Opportunities http://t.co/x9Lz6yGljv #Bucks #NBA
Wed May 06 20:53:26 +0000 2015,Still can’t decide who to vote for? Then click here! http://t.co/WO4VMG6KX4 #Bucks
Wed May 06 20:53:26 +0000 2015,Facts you need to know about VE Day’s 70th anniversary http://t.co/kVgUhH8TNf #Bucks
Wed May 06 20:45:45 +0000 2015,Bucks Pro Shop and Name of the Game Partner to Expand Bucks Retail Presence at Area Malls http://t.co/gI8u4tNVo5 #Bucks
Wed May 06 20:44:28 +0000 2015,#Bucks King wants to keep Lopez  try to build Nets around him (The Associated Press): The big ... http://t.co/6PhtOL7BUl #MilwaukeeBucks
Wed May 06 20:39:36 +0000 2015,RT @DonWalkerJS: .@GovWalker says his priority is K-12 education in budget  and other issues. An arena plan will have to wait. #Bucks. http…
Wed May 06 20:39:31 +0000 2015,RT @stinkncute: Sweet #southern #dixie #diva #Bucks  https://t.co/4Dd3ahjjQ8 #craftshout #socialmedia #CountryGirl #shoppershour #RT http:/…
Wed May 06 20:37:05 +0000 2015,#milwaukeebucks #milwaukee #bucks #MIL New Milwaukee Bucks Rumors. Wednesday  May 6 2015 http://t.co/KPUzkq2C6A
Wed May 06 20:37:04 +0000 2015,#milwaukeebucks #milwaukee #bucks #MIL Exec Predicts Khris Middleton To Get $15M Per Season http://t.co/Bcjc9JCnbR
Wed May 06 20:36:01 +0000 2015,A step back for #Bucks arena -- Scott Walker: Arena funding plan needs to take back seat for now http://t.co/xeOv9bocQp
