created_at,text
Thu May 07 02:58:38 +0000 2015,L #Collectible #Buzz Adult Small Indiana #Pacers SHIRT #25 RUSH Navy #Bestseller #Buy http://t.co/uNkigcrxJq
Thu May 07 02:54:51 +0000 2015,George Hill finds the motivation to improve his game and the Pacers at home in the Fieldhouse| http://t.co/fqzjLzwqA0 #pacers
Thu May 07 02:47:37 +0000 2015,#WeightLoss #Fit Use These 7 Acne Skincare Ideas To Ensure Skin http://t.co/CVDW1Zcmxj #Pacers #Healthy
Thu May 07 02:47:37 +0000 2015,L #Sports #Goods Adult Small Indiana #Pacers SHIRT #25 RUSH Navy #Forsale #onsale http://t.co/OyQ1Zxm7J7
Thu May 07 02:47:03 +0000 2015,RT @IndiPacers: Paul George Donates $10 000 to Help 10-Year-Old Girl http://t.co/0EFnbnhEUu #Pacers #NBA
Thu May 07 02:46:52 +0000 2015,RT @IndiPacers: Paul George heading into prime years for Pacers  time to be the man http://t.co/1hYJ2f2VhK #Pacers #NBA
Thu May 07 02:43:31 +0000 2015,RT @IndiPacers: C.J. Miles is Getting His Shot Release Fixed For NBA 2K16 http://t.co/a7yFj4MXQ9 #Pacers #NBA
Thu May 07 02:38:07 +0000 2015,L #NBA #Basketball Adult Small Indiana #Pacers SHIRT #25 RUSH Navy #eBay #Auction http://t.co/vAPxUWMrLe
Thu May 07 02:35:17 +0000 2015,#rockets Brewer is chicken winging #clippers like Reggie #pacers use to do Jordan#Bulls
Thu May 07 02:32:37 +0000 2015,L L #Collectible #Buzz Brand New Reggie Miller Indiana #Pacers #31 #Jersey Size S M L XL XXL #Bestseller #Buy http://t.co/MPzBVO4OHW
Thu May 07 02:27:08 +0000 2015,L L #NBA #Basketball Brand New Reggie Miller Indiana #Pacers #31 #Jersey Size S M L XL XXL #eBay #Auction http://t.co/pboeFyvb3f
Thu May 07 02:22:30 +0000 2015,L #Collectible #Buzz #NBA Indiana #Pacers #Basketball 12 oz Beer Bottle Light LED Neon Bar Pub Man… #Bestseller #Buy http://t.co/nSBLKR95Mg
Thu May 07 02:19:49 +0000 2015,Indiana Pacers top five stories of the week| http://t.co/I76eu8L0pZ #pacers
Thu May 07 02:18:05 +0000 2015,#WeightLoss #Fit Weight Loss - Simple Tips That Work http://t.co/cbmjzOZDGh #Pacers #Healthy
Thu May 07 02:11:38 +0000 2015,L L #Sports #Goods Youth Indiana #Pacers Ron Artest L (14/16) #Reebok (Navy) #Jersey #Forsale #onsale http://t.co/CWgFq5kJN6
Thu May 07 02:11:37 +0000 2015,#Collectible #Buzz Rik Smits Vintage Champion #Jersey Indiana #Pacers #NBA Youth XL Men's Small http://t.co/pZX4zd24zZ #Bestseller #Buy
Thu May 07 02:11:37 +0000 2015,#Sports #Goods Rik Smits Vintage Champion #Jersey Indiana #Pacers #NBA Youth XL Men's Small http://t.co/4WiJwPrRHx #Forsale #onsale
Thu May 07 02:11:36 +0000 2015,#NBA #Basketball Rik Smits Vintage Champion #Jersey Indiana #Pacers NBA Youth XL Men's Small http://t.co/EHGRSofFZg #eBay #Auction
Thu May 07 02:08:10 +0000 2015,#IndianaPacers #Pacers #forum Clippers' Paul out against Houston in Game 2 (Yahoo Sports) [Y! Sports] http://t.co/lsWAdC3YSn
