created_at,text
Thu May 07 04:15:12 +0000 2015,5 Matchups to Watch in Chicago Bulls vs. Cleveland Cavaliers 2nd-Round Series http://t.co/3JzqnsDFgO #Bulls #NBA
Thu May 07 04:15:11 +0000 2015,@EffingKoo @DustinFox37 #Bulls are in trouble because Rose and Noah are crappy and Butler/Gasol aren't guys to carry a team offensively.
Thu May 07 04:14:51 +0000 2015,RT @TBailey504: I think it'll be #Bulls vs #Warriors NBA 2015 Finals
Thu May 07 04:14:34 +0000 2015,Serie empatada en 1-1 #NBAPlayoffs #Cavs logró sacar el triunfo ante #Bulls por 106-91. #CavsBulls https://t.co/2YVFBxQBJN
Thu May 07 04:13:52 +0000 2015,#WhiteSox helping me forget about the #Bulls not showing up tonight.  At least for a little bit.
Thu May 07 04:12:36 +0000 2015,#chicagobulls #bulls #chicago Derrick Rose of Chicago Bulls must 'go harder' to get to free-throw line  Tom Th.. http://t.co/Vu3TiM53B9
Thu May 07 04:12:34 +0000 2015,RT @DawkinsMTA: .@drose vs @KyrieIrving Full Highlights 2015 ECSF G2 #Bulls at #Cavaliers - 35 Pts  13 Dimes Combined http://t.co/y5PaasXL3j
Thu May 07 04:12:01 +0000 2015,My #Bulls are going to lose in 5. . . .
Thu May 07 04:11:38 +0000 2015,输了就是输了，怪谁也没有用。下场打回来！加油💪💪💪 #derrickrose #drose #bulls #chicagobulls #nba https://t.co/7XRjfVsgtI
Thu May 07 04:11:37 +0000 2015,Sucks the #Bulls lost
Thu May 07 04:11:36 +0000 2015,What Derrick Rose said following Chicago Bulls' 106-91 loss vs ... http://t.co/snui3vVJhq #Bulls
Thu May 07 04:11:30 +0000 2015,LeBron (33 pts) permet aux #Cavs de se relancer chez eux vs les #Bulls de Rose (double-double: 14 pts  10 PD) Série: 1-1 #CHIvsCLE #Playoffs
Thu May 07 04:11:28 +0000 2015,RT @ESPNCleveland: The Headband is back! It's the top-10 observations from the #Cavs’ win over the #Bulls: http://t.co/lw7bInT9MQ http://t.…
Thu May 07 04:10:35 +0000 2015,TIX http://t.co/WNmQiCuOIw 3 CHICAGO #Bulls CLEVELAND CAVALIERS ROUND 2 GAME 6 TICKETS 5/14 -… http://t.co/qvbKLivpqu #Tickets #Ticket
